ncm;anexo;tipo;dispositivo;trecho
84261100;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84261200;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84261900;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84262000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84263000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84264110;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84264190;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84264900;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84269100;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84269900;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Pontes rolantes, pórticos de descarga ou de movimentação, pontes - guindastes, carros - pórticos e carros - guindastes 8426.11.00 8426.12.00 8426.19.00 8426.20.00 8426.30.00 8426.41.10 8426.41.90 8426.49.00 8426.91.00 8426.99.00 5 Empilhadeiras;"
84271011;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84271019;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84272010;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84272090;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84279000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84281000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84282010;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84282090;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84283200;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84283300;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84283910;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84283920;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84283990;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84289020;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
84289090;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos para movimentação de carga e semelhantes, equipados com dispositivos de elevação 8427.10.11 8427.10.19 8427.20.10 8427.20.90 8427.90.00 6 Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação 8428.10.00 8428.20.10 8428.20.90 8428.32.00 8428.33.00 8428.39.1"
86011000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86012000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86021000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86029000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86061000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86062000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86063000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86069100;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86069200;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
86069900;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87012000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87042210;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87042290;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87042310;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87042390;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87049000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87091100;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87091900;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Tênderes 8601.10.00 8601.20.00 8602.10.00 8602.90.00 8 Vagões para transporte de mercadorias sobre vias férreas 8606.10.00 8606.20.00 8606.30.00 8606.91.00 8606.92.00 8606.99.00 9 Tratores rodoviários para semi - reboques 8701.20.00 10 Veículos automóveis para transporte de mercadorias 8704.22.10 87"
87163900;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos não autopropulsados 8716.39.00 8716.40.00 8716.80.00 13 Aparelhos de raios X 9022.19.10 9022.19.90 14 Instrumentos e aparelhos para medida ou controle do nível de líquidos 9026.10.29"
87164000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos não autopropulsados 8716.39.00 8716.40.00 8716.80.00 13 Aparelhos de raios X 9022.19.10 9022.19.90 14 Instrumentos e aparelhos para medida ou controle do nível de líquidos 9026.10.29"
87168000;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos não autopropulsados 8716.39.00 8716.40.00 8716.80.00 13 Aparelhos de raios X 9022.19.10 9022.19.90 14 Instrumentos e aparelhos para medida ou controle do nível de líquidos 9026.10.29"
90221910;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos não autopropulsados 8716.39.00 8716.40.00 8716.80.00 13 Aparelhos de raios X 9022.19.10 9022.19.90 14 Instrumentos e aparelhos para medida ou controle do nível de líquidos 9026.10.29"
90221990;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos não autopropulsados 8716.39.00 8716.40.00 8716.80.00 13 Aparelhos de raios X 9022.19.10 9022.19.90 14 Instrumentos e aparelhos para medida ou controle do nível de líquidos 9026.10.29"
90261029;I;isencao;"RICMS/SE — Anexo I, pág. 130 do PDF de anexos";"Outros veículos não autopropulsados 8716.39.00 8716.40.00 8716.80.00 13 Aparelhos de raios X 9022.19.10 9022.19.90 14 Instrumentos e aparelhos para medida ou controle do nível de líquidos 9026.10.29"
90308990;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Item DESCRIÇÃO (Conv ICMS 52/2010) NCM 1 Equipamentos para Monitoração de Sinais de Vídeo, Áudio e Dados Digitais, Compressão MPEG - 2 e ou MPEG - 4(H.264) e análise de protocolos de transmissão de televisão digital. 9030.89.90 2 Equipamento para monitoração de áudio de dados digitais, transmitidas "
85255029;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Medição de níveis de RF dos parâmetros do sistema de transmissão de radio Digital (QI, DAAI, SNR, SIS, MPS & SPS). 9030.89.90 4 Sistema irradiante configurável, dedicados à Transmissão de Sinais de Televisão Digitais na Faixa de Frequência de VHF e/ou UHF com potências Irradiadas de até 1MW RMS, e c"
85437099;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Medição de níveis de RF dos parâmetros do sistema de transmissão de radio Digital (QI, DAAI, SNR, SIS, MPS & SPS). 9030.89.90 4 Sistema irradiante configurável, dedicados à Transmissão de Sinais de Televisão Digitais na Faixa de Frequência de VHF e/ou UHF com potências Irradiadas de até 1MW RMS, e c"
85255011;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Medição de níveis de RF dos parâmetros do sistema de transmissão de radio Digital (QI, DAAI, SNR, SIS, MPS & SPS). 9030.89.90 4 Sistema irradiante configurável, dedicados à Transmissão de Sinais de Televisão Digitais na Faixa de Frequência de VHF e/ou UHF com potências Irradiadas de até 1MW RMS, e c"
85255012;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Medição de níveis de RF dos parâmetros do sistema de transmissão de radio Digital (QI, DAAI, SNR, SIS, MPS & SPS). 9030.89.90 4 Sistema irradiante configurável, dedicados à Transmissão de Sinais de Televisão Digitais na Faixa de Frequência de VHF e/ou UHF com potências Irradiadas de até 1MW RMS, e c"
85432000;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Entrada de áudio digital em formato AES3. 8543.20.00 9 Equipamento de sinalização, controle e/ou corte (splicer) do fluxo de dados MPEG. 8525.60.90 10 Câmera de Televisão com 3 ou mais Captadores de Imagem, com saídas SDI e HD - SDI, com capacidade de fazer captação nativa em 1080/60i, pelo menos. 8"
85256090;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Entrada de áudio digital em formato AES3. 8543.20.00 9 Equipamento de sinalização, controle e/ou corte (splicer) do fluxo de dados MPEG. 8525.60.90 10 Câmera de Televisão com 3 ou mais Captadores de Imagem, com saídas SDI e HD - SDI, com capacidade de fazer captação nativa em 1080/60i, pelo menos. 8"
85258011;I;isencao;"RICMS/SE — Anexo I, pág. 135 do PDF de anexos";"Entrada de áudio digital em formato AES3. 8543.20.00 9 Equipamento de sinalização, controle e/ou corte (splicer) do fluxo de dados MPEG. 8525.60.90 10 Câmera de Televisão com 3 ou mais Captadores de Imagem, com saídas SDI e HD - SDI, com capacidade de fazer captação nativa em 1080/60i, pelo menos. 8"
