ncm;regime;cst;norma;dispositivo;trecho
23091000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 202";"Insumos de origem vegetal, utilizados na fabricação de produtos destinados à alimentação humana ou animal, classificados na NCM capítulos 2 (exceto os códigos 02.01, 02.02, 02.03, 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.30.00, 0206.4, 02.07, 0210.1), 3 (exceto os produtos vivos desse capítulo), 4, 8 a 12 (exceto os produtos classificados nos códigos 12.01 e 1208.10.00) , 15 (exceto o código 0901.1, 1502.00.1), 16 e 23 (exceto os produtos classificados nos códigos 2304.00 e 2309.10.00, bem como as preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90) e nos códigos 0504.00, 0701.90.00, 0702.00.00, 0706.10.00, 07.08, 0709.90, 07.10, 07.12 a 07.14 (exceto os códigos 0713.33.19, 0713.33.29 e 0713.33.99), 1701.11.00, 1701.99.00, 1702.90.00, 18.01, 18.03, 1804.00.00, 1805.00.00, 20.09 e 2209.00.00."
02063000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 202";"Insumos de origem vegetal, utilizados na fabricação de produtos destinados à alimentação humana ou animal, classificados na NCM capítulos 2 (exceto os códigos 02.01, 02.02, 02.03, 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.30.00, 0206.4, 02.07, 0210.1), 3 (exceto os produtos vivos desse capítulo), 4, 8 a 12 (exceto os produtos classificados nos códigos 12.01 e 1208.10.00) , 15 (exceto o código 0901.1, 1502.00.1), 16 e 23 (exceto os produtos classificados nos códigos 2304.00 e 2309.10.00, bem como as preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90) e nos códigos 0504.00, 0701.90.00, 0702.00.00, 0706.10.00, 07.08, 0709.90, 07.10, 07.12 a 07.14 (exceto os códigos 0713.33.19, 0713.33.29 e 0713.33.99), 1701.11.00, 1701.99.00, 1702.90.00, 18.01, 18.03, 1804.00.00, 1805.00.00, 20.09 e 2209.00.00."
230990;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 202";"Insumos de origem vegetal, utilizados na fabricação de produtos destinados à alimentação humana ou animal, classificados na NCM capítulos 2 (exceto os códigos 02.01, 02.02, 02.03, 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.30.00, 0206.4, 02.07, 0210.1), 3 (exceto os produtos vivos desse capítulo), 4, 8 a 12 (exceto os produtos classificados nos códigos 12.01 e 1208.10.00) , 15 (exceto o código 0901.1, 1502.00.1), 16 e 23 (exceto os produtos classificados nos códigos 2304.00 e 2309.10.00, bem como as preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90) e nos códigos 0504.00, 0701.90.00, 0702.00.00, 0706.10.00, 07.08, 0709.90, 07.10, 07.12 a 07.14 (exceto os códigos 0713.33.19, 0713.33.29 e 0713.33.99), 1701.11.00, 1701.99.00, 1702.90.00, 18.01, 18.03, 1804.00.00, 1805.00.00, 20.09 e 2209.00.00."
100620;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 204";"Venda de cerealista que exerça cumulativamente as atividades de limpar, padronizar, armazenar e comercializar os produtos in natura de origem vegetal, classificados nos códigos 09.01, 10.01 a 10.08, (exceto os dos códigos 1006.20 e 1006.30, 12.01 e 18.01) da NCM."
100630;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 204";"Venda de cerealista que exerça cumulativamente as atividades de limpar, padronizar, armazenar e comercializar os produtos in natura de origem vegetal, classificados nos códigos 09.01, 10.01 a 10.08, (exceto os dos códigos 1006.20 e 1006.30, 12.01 e 18.01) da NCM."
02061000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
150200;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
020629;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
020620;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
05100010;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
0102;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
0104;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
02068000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
020621;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
05069000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
02102000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 207";"Venda de animais vivos classificados nas posições 01.02 e 01.04 à pessoa jurídica que produza mercadorias classificadas nos códigos 02.01, 02.02, 02.04 , 0206.10.00, 0206.20, 0206.21, 0206.29, 0206.80.00, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.00.1 da NCM"
100620;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
1001;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
0103;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
1201;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
2304;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
230990;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
2306;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
02063000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
100630;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
0105;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
02109900;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 209";"Receita bruta da venda, no mercado interno, de: I – insumos de origem vegetal, classificados nas posições 10.01 a 10.08, exceto os dos códigos 1006.20 e 1006.30, e nas posições 12.01, 23.04 e 23.06 da Nomenclatura Comum do Mercosul ( NCM), quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos: a) para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; b) para pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; e c) para pessoas físicas; II – preparações dos tipos utilizados na alimentação de animais vivos classificados nas posições 01.03 e 01.05, classificadas no código 2309.90 da NCM; III – animais vivos classificados nas posições 01.03 e 01.05 da NCM, quando efetuada por pessoa jurídica, inclusive cooperativa, vendidos para pessoas jurídicas que produzam mercadorias classificadas nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da NCM; IV – produtos classificados nos códigos 02.03, 0206.30.00, 0206.4, 02.07, 0210.1 e carne de frango classificada no código 0210.99.00 da NCM, quando efetuada por pessoa jurídica que revenda tais produtos, ou que industrialize bens e produtos classificados nas posições 01.03 e 01.05 da NCM"
08051000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 212";"Receitas decorrentes da venda dos produtos classificados no código 0805.10.00 da TIPI, quando utilizados na industrialização dos produtos classificados no código 2009.1 da TIPI, e estes forem destinados à exportação."
12081000;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 213";"Soja classificada na posição 12.01 e dos produtos classificados nos códigos 1208.10.00 e 2304.00 da TIPI"
230400;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 213";"Soja classificada na posição 12.01 e dos produtos classificados nos códigos 1208.10.00 e 2304.00 da TIPI"
8701;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 313";"RECOM - Regime Aduaneiro Especial de Importação de Insumos Destinados a Industrialização por Encomenda de Produtos Classificados nas Posições 8701 A 8705 da NCM Importação de insumos (chassis, carroçarias, peças, partes, componentes e acessórios), sem cobertura cambial, destinados a industrialização por encomenda de produtos classificados nas posições 8701 a 8705 da NCM"
27101922;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 403";"Venda de óleo combustível, tipo bunker, MF - Marine Fuel, classificado no código 2710.19.22, óleo combustível, tipo bunker, MGO - Marine Gás Oil, classificado no código 2710.19.21 e óleo combustível, tipo bunker, ODM - Óleo Diesel Marítimo, classificado no código 2710.19.21, quando destinados à navegação de cabotagem e de apoio portuário e marítimo, para a pessoa jurídica previamente habilitada"
27101921;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 403";"Venda de óleo combustível, tipo bunker, MF - Marine Fuel, classificado no código 2710.19.22, óleo combustível, tipo bunker, MGO - Marine Gás Oil, classificado no código 2710.19.21 e óleo combustível, tipo bunker, ODM - Óleo Diesel Marítimo, classificado no código 2710.19.21, quando destinados à navegação de cabotagem e de apoio portuário e marítimo, para a pessoa jurídica previamente habilitada"
29141100;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 404";"Acetona classificada no código 2914.11.00 da Tabela de Incidência do Imposto sobre Produtos Industrializados – Tipi, destinada à produção de monoisopropilamina (Mipa) utilizada na elaboração de defensivos agropecuários classificados na posição 38.08 da Tipi"
